87288365;56933;
87288873;56982;
87289382;56976;
87289890;56979;
87290399;56952;
87290907;56917;
87291416;56975;
87291924;56966;
87292433;56971;
87292941;56966;
87293450;56981;
87293958;56963;
87294467;56962;
87294975;56985;
87295483;56989;
87295992;56970;
87296500;56969;
87297009;56974;
87297517;56971;
87298026;56991;
87298534;56970;
87299042;56984;
87299551;56991;
87300059;56984;
87300568;56975;
87301076;56962;
87301585;56973;
87302093;56979;
87302602;56978;
87303110;56982;
87303618;56977;
87304127;56981;
87304635;56984;
87305144;56985;
87305652;56972;
87306161;56982;
87306669;56975;
87307178;56985;
87307686;56971;
87308194;56983;
87308703;56985;
87309211;56990;
87309720;56973;
87310228;56978;
87310737;56971;
87311245;57001;
87311753;56988;
87312262;56995;
87312770;56987;
87313279;56989;
87313787;56988;
87314296;56993;
87314804;56993;
87315313;56979;
87315821;56997;
87316329;57004;
87316838;56995;
87317346;57004;
87317855;56993;
87318363;56987;
87318872;57007;
87319380;56998;
87319889;56997;
87320397;56992;
87320905;56987;
87321414;56993;
87321922;56994;
87322431;57000;
87322939;56989;
87323448;56992;
87323956;56987;
87324464;56982;
87324973;56998;
87325481;56995;
87325990;56985;
87326498;57000;
87327006;56985;
87327515;56992;
87328023;56981;
87328532;56986;
87329040;57003;
87329548;56994;
87330057;56984;
87330565;57001;
87331074;57005;
87331582;56981;
87332090;56995;
87332599;56987;
87333107;56999;
87333616;56994;
87334124;57001;
87334632;56991;
87335141;56998;
87335649;56998;
87336158;56998;
87336666;57000;
87337175;56991;
87337683;57008;
87338191;56995;
87338700;56998;
87339208;56999;
87339717;56985;
87340225;56997;
87340733;56998;
87341242;56992;
87341750;56998;
87342259;56989;
87342767;56994;
87343276;57003;
87343784;57005;
87344292;57007;
87344801;56999;
87345309;57009;
87345818;56995;
87346326;56997;
87346835;56996;
87347343;57008;
87347851;56998;
87348360;57009;
87348868;57009;
87349377;57005;
87349885;57005;
87350394;57007;
87350902;57000;
87351411;56996;
87351919;57002;
87352428;57000;
87352936;56994;
87353444;57008;
87353953;57007;
87354461;57003;
87354970;56993;
87355478;57004;
87355987;57008;
87356495;57010;
87357004;57000;
87357512;57013;
87358021;57006;
87358529;56991;
87359038;56997;
87359546;57005;
87360054;56993;
87360563;56996;
87361071;57013;
87361580;57013;
87362088;57005;
87362597;57013;
87363105;57001;
87363613;57004;
87364122;57013;
87364630;57005;
87365139;56998;
87365647;56996;
87366156;57011;
87366664;57007;
87367173;57007;
87367681;56998;
87368190;57000;
87368698;57008;
87369207;56998;
87369715;57010;
87370223;56995;
87370732;57014;
87371240;57002;
87371749;56998;
87372257;57004;
87372766;57005;
87373274;57002;
87373782;57005;
87374291;57005;
87374799;57004;
87375308;57013;
87375816;56994;
87376325;57003;
87376833;57004;
87377341;56993;
87377850;57000;
87378358;57002;
87378867;57000;
87379375;57006;
87379884;57012;
87380392;56995;
