5388069;3630;
5388577;3638;
5389085;3644;
5389593;3647;
5390101;3665;
5390609;3658;
5391117;3502;
5391625;3494;
5392133;3541;
5392641;3531;
5393149;3442;
5393657;3397;
5394165;3398;
5394673;3452;
5395181;3455;
5395689;3304;
5396197;3487;
5396705;3716;
5397213;3705;
5397721;3554;
5398230;3222;
5398738;3162;
5399246;3157;
5399754;3157;
5400262;3309;
5400770;3545;
5401278;3570;
5401786;3559;
5402294;3486;
5402802;3316;
5403310;3343;
5403818;3277;
5404326;3419;
5404834;3431;
5405342;3422;
5405850;3415;
5406358;3413;
5406866;3445;
5407374;3474;
5407882;3613;
5408390;3616;
5408898;3619;
5409407;3568;
5409915;3523;
5410423;3499;
5410931;3537;
5411439;3518;
5411947;3407;
5412455;3416;
5412963;3424;
5413471;3464;
5413979;3467;
5414487;3384;
5414995;3430;
5415503;3277;
5416011;3486;
5416519;3543;
5417027;3451;
5417535;3474;
5418043;3451;
5418551;3387;
5419059;3318;
5419567;3247;
5420075;3316;
5420583;3371;
5421092;3366;
5421600;3371;
5422108;3299;
5422616;3304;
5423124;3283;
5423632;3229;
5424140;3250;
5424648;3252;
5425156;3254;
5425664;3228;
5426172;3277;
5426680;3148;
5427188;3150;
5427696;3147;
5428204;3167;
5428712;3215;
5429220;3263;
5429729;3323;
5430237;3414;
5430745;3419;
5431253;3437;
5431761;3422;
5432269;3363;
5432777;3417;
5433285;3446;
5433793;3448;
5434301;3447;
5434809;3409;
5435317;3348;
5435825;3328;
5436333;3386;
5436841;3442;
5437349;3437;
5437857;3344;
5438365;3239;
5438874;3216;
5439382;3230;
5439890;3137;
5440398;3082;
5440906;3250;
5441414;3236;
5441922;3135;
5442430;3161;
5442938;3220;
5443446;3304;
5443954;3265;
5444462;3172;
5444970;3105;
5445478;3344;
5445986;3364;
5446494;3345;
5447002;3341;
5447511;3338;
5448019;3333;
5462754;2601;
5463262;2600;
5463770;2596;
5464278;2618;
5464786;2437;
5465294;2383;
5465802;2388;
5466310;2355;
5466818;2283;
5467327;2336;
5467835;2332;
5468343;2332;
5468851;2280;
5469359;2290;
5469867;2126;
5470375;2048;
5470883;2105;
5471391;1685;
5471900;450;
5472408;149;
5472916;124;
5473424;125;
5473932;157;
5474440;277;
5474948;343;
5475456;271;
5475964;188;
5476472;249;
5476981;1127;
5477489;2083;
5477997;2126;
5478505;2091;
5479013;2190;
5479521;2092;
5480029;2047;
5480537;2094;
5481045;2147;
5481553;2303;
5482061;2332;
5482569;2320;
5483077;2178;
5483586;2157;
5484094;2289;
5484602;2264;
5485110;2218;
5485618;2267;
5486126;2284;
5486634;2217;
5487142;2210;
5487650;2120;
5488158;2036;
5488667;1997;
5489175;2142;
5489683;2137;
5490191;2126;
5490699;2085;
5491207;2115;
5491715;2186;
5492223;2191;
5492731;2159;
5493239;2264;
5493747;2380;
5494256;2307;
5494764;2296;
5495272;2318;
5495780;2342;
5496288;2333;
5496796;2334;
5497304;2331;
5497812;2328;
5498320;2277;
5498828;2239;
5499337;2268;
5499845;2756;
5500353;2937;
5500861;2886;
5501369;2879;
5501877;2886;
5502385;2845;
5502893;2649;
5503401;2424;
5503909;2401;
5504417;2777;
5504925;2786;
5505434;2777;
5505942;2603;
5506450;2409;
5506958;2467;
5507466;2453;
5507974;2434;
5508482;2396;
5508990;2485;
5509498;2650;
5510006;2874;
5510514;2877;
5511022;2869;
5511530;2851;
5512038;2870;
5512546;2855;
5513055;2869;
5513563;2871;
5514071;2875;
5514579;2706;
5515087;2343;
5515595;2353;
5516103;2506;
5516611;2498;
5517119;2663;
5517627;2760;
5518135;2798;
5518643;2543;
5519151;2514;
5519659;2505;
5520167;2508;
5520675;2510;
5521183;2504;
5521691;2508;
5522199;2393;
5522707;1973;
5523216;2220;
