6458556;9739;
6459064;9733;
6459572;9736;
6460080;9737;
6460588;9740;
6461096;9746;
6461604;9752;
6462112;9733;
6462621;9486;
6463129;9797;
6463637;10001;
6464145;9994;
6464653;10054;
6465161;10062;
6465669;10052;
6466177;10030;
6466685;10025;
6467194;10019;
6467702;9973;
6468210;9796;
6468718;9194;
6469226;8393;
6469734;8347;
6470242;8355;
6470751;8380;
6471259;8590;
6471767;9736;
6472275;9760;
6472783;10044;
6473291;10095;
6473800;9851;
6474308;10200;
6474816;10032;
6475324;9785;
6475832;9837;
6476340;9899;
6476848;9868;
6477356;9769;
6477864;9583;
6478373;9533;
6478881;9518;
6479389;9518;
6479897;9512;
6480405;9516;
6480913;9310;
6481421;9409;
6481930;9502;
6482438;8970;
6482946;9003;
6483454;8899;
6483962;8917;
6484470;8992;
6484978;9019;
6485486;9017;
6485994;9023;
6486503;9023;
6487011;9021;
6487519;9020;
6488027;9024;
6488535;9026;
6489043;9018;
6489551;9002;
6490060;9002;
6490568;9054;
6491076;8370;
6491584;8173;
6492092;8271;
6492600;8367;
6493108;8399;
6493616;8506;
6494125;8511;
6494633;8523;
6495141;8413;
6495649;8381;
6496157;8350;
6496665;8481;
6497173;9763;
6497681;10039;
6498190;10215;
6498698;10267;
6499206;10198;
6499714;10140;
6500222;10103;
6500730;10084;
6501238;10026;
6501746;9984;
6502255;9697;
6502763;8754;
6503271;9047;
6503779;9707;
6504287;9924;
6504795;9985;
6505303;9970;
6505811;9946;
6506320;9928;
6506828;9918;
6507336;9915;
6507844;9895;
6508352;9917;
6508860;9817;
6509368;9791;
6509876;9526;
6510384;9108;
6510893;9260;
6511401;9075;
6511909;9132;
6512417;9128;
6512925;9120;
6513433;9110;
6513941;9167;
6514449;9254;
6514958;9174;
6515466;9242;
6515974;9770;
6516482;9595;
6516990;9596;
6517498;9631;
6518006;9636;
6518514;9644;
6519022;9642;
6529693;5656;
6530201;5653;
6530709;5645;
6531217;5532;
6531725;3435;
6532233;2475;
6532741;2944;
6533250;4738;
6533758;4771;
6534266;4782;
6534774;4789;
6535282;4789;
6535790;4792;
6536298;4778;
6536807;4777;
6537315;4779;
6537823;4775;
6538331;2638;
6538839;1626;
6539347;1968;
6539855;4166;
6540363;4244;
6540871;4264;
6541379;4279;
6541888;4283;
6542396;4282;
6542904;4281;
6543412;4288;
6543920;4291;
6544428;4285;
6544936;4285;
6545444;4291;
6545953;4287;
6546461;4287;
6546969;4286;
6547477;4281;
6547985;4278;
6548493;2299;
6549001;1478;
6549509;1579;
6550017;3706;
6550526;4828;
6551034;4852;
6551542;4860;
6552050;4865;
6552558;4870;
6553066;4872;
6553574;4870;
6554082;4874;
6554590;4879;
6555099;4875;
6555607;4880;
6556115;4872;
6556623;4873;
6557131;4879;
6557639;3486;
6558147;1151;
6558655;691;
6559164;529;
6559672;2861;
6560180;4007;
6560688;4060;
6561196;4080;
6561704;4025;
6562212;4634;
6562720;5172;
6563229;5469;
6563737;5426;
6564245;5412;
6564753;5404;
6565261;5396;
6565769;5400;
6566277;5391;
6566785;5393;
6567293;5387;
6567802;5383;
6568310;5379;
6568818;5374;
6569326;5371;
6569834;5371;
6570342;5353;
6570850;4624;
6571359;2654;
6571867;2264;
6572375;1996;
6572883;2091;
6573391;2026;
6573899;3653;
6574407;4360;
6574915;4369;
6575423;4372;
6575932;4385;
6576440;4388;
6576948;4386;
6577456;4390;
6577964;4393;
6578472;4391;
6578980;4399;
6579488;4398;
6579997;4365;
6580505;4353;
6581013;2678;
6581521;612;
6582029;240;
6582537;288;
6583045;308;
6583553;291;
6584061;336;
6584570;2006;
6585078;3379;
6585586;3431;
6586094;3459;
6586602;3474;
6587110;3486;
6587618;3687;
6588126;5008;
6588635;5062;
6589143;5044;
6589651;5032;
6590159;5025;
