9482286;15002;
9482795;14973;
9483304;14987;
9483812;14963;
9484321;14999;
9484829;14973;
9485338;14935;
9485847;14901;
9486355;14904;
9486864;14942;
9487372;14929;
9487881;15056;
9488390;15018;
9488898;15005;
9489407;14998;
9489916;15054;
9490424;15055;
9490933;15016;
9491441;14979;
9491950;14948;
9492459;14946;
9492967;14946;
9493476;14968;
9493984;15026;
9494493;15055;
9495002;15014;
9495510;15008;
9496019;15061;
9496527;15122;
9497036;15159;
9497545;15061;
9498053;14968;
9498562;14918;
9499071;14900;
9499579;14979;
9500088;15108;
9500596;15178;
9501105;15187;
9501614;15161;
9502122;15111;
9502631;15090;
9503140;15122;
9503648;15154;
9504157;15199;
9504666;15241;
9505174;15299;
9505683;15251;
9506192;15187;
9506700;15155;
9507209;15122;
9507718;15113;
9508226;15145;
9508735;15124;
9509243;15134;
9509752;15154;
9510261;15151;
9510769;15161;
9511278;15234;
9511787;15236;
9512295;15228;
9512804;15223;
9513313;15171;
9513821;15186;
9514330;15217;
9514839;15203;
9515347;15176;
9515856;15152;
9516364;15163;
9516873;15200;
9517382;15191;
9517890;15141;
9518399;15141;
9518908;15123;
9519416;15108;
9519925;15088;
9520434;15076;
9520942;15078;
9521451;15054;
9521960;15020;
9522468;14975;
9522977;14970;
9523486;14984;
9523994;14889;
9524503;14948;
9525012;14996;
9525520;14967;
9526029;14965;
9526538;15020;
9527046;14984;
9527555;14997;
9528064;15018;
9528572;15011;
9529081;14994;
9529590;14979;
9530098;14938;
9530607;14911;
9531116;14885;
9531624;14887;
9532133;14897;
9532641;14904;
9533150;14931;
9533659;14942;
9534167;14986;
9534676;14998;
9535185;15012;
9535693;15012;
9536202;15017;
9536711;14987;
9537219;14977;
9537728;14974;
9538237;14979;
9538745;14938;
9539254;14925;
9539763;14877;
9540271;14826;
9540780;14816;
9541289;14790;
9541797;14847;
9542306;14856;
9542815;14892;
9543323;14936;
9543832;14941;
9544341;14960;
9544849;14999;
9545358;15016;
9545867;15013;
9546375;14994;
9546884;14990;
9547393;14990;
9547901;14972;
9548410;14975;
9548919;15050;
9549427;15003;
9549936;14993;
9550445;14968;
9550953;15007;
9551462;15032;
9551970;15130;
9552479;15096;
9552988;15075;
9553496;15078;
9554005;15039;
9554514;15001;
9555022;15005;
9555531;15024;
9556040;15035;
