S0,S1,S2,S3,Y
233324,122894,327660,31585,1
233345,122903,327660,31586,1
233349,122896,327660,31568,1
233360,122874,327660,31574,1
233320,122851,327660,31545,1
233203,122875,327660,31564,1
233262,122876,327660,31574,1
233311,122869,327660,31555,1
233280,122868,327660,31553,1
233266,122879,327660,31576,1
233271,122867,327660,31563,1
233267,122888,327660,31564,1
233317,122883,327660,31576,1
233306,122875,327660,31567,1
233267,122878,327660,31555,1
233291,122863,327660,31565,1
233268,122880,327660,31562,1
233317,122881,327660,31560,1
233303,122910,327660,31579,1
233328,122884,327660,31564,1
233306,122883,327660,31558,1
233276,122874,327660,31569,1
233308,122841,327660,31552,1
233217,122885,327660,31570,1
233317,122884,327660,31553,1
233294,122863,327660,31570,1
233246,122861,327660,31584,1
233316,122848,327660,31552,1
233234,122897,327660,31571,1
233345,122908,327660,31565,1
233349,122843,327660,31560,1
233212,122906,327660,31557,1
233338,122862,327660,31565,1
233265,122850,327660,31560,1
233235,122931,327660,31579,1
233422,122847,327660,31549,1
233231,122885,327660,31584,1
233295,122865,327660,31550,1
233237,122889,327660,31562,1
233313,122885,327660,31555,1
242320,124964,327660,32675,2
242955,125237,327660,32614,2
242730,125134,327660,32675,2
243015,125252,327660,32642,2
242827,125181,327660,32695,2
242890,125211,327660,32666,2
242795,125159,327660,32663,2
242917,125217,327660,32667,2
242622,125081,327660,32684,2
242846,125181,327660,32640,2
242832,125162,327660,32655,2
242815,125181,327660,32663,2
242853,125177,327660,32660,2
242852,125192,327660,32664,2
242838,125172,327660,32672,2
242899,125187,327660,32667,2
242840,125168,327660,32660,2
242914,125205,327660,32666,2
242976,125231,327660,32678,2
242897,125183,327660,32689,2
242903,125197,327660,32674,2
242923,125202,327660,32685,2
242903,125177,327660,32682,2
242869,125162,327660,32676,2
242888,125174,327660,32673,2
242904,125182,327660,32666,2
242895,125173,327660,32687,2
242874,125188,327660,32666,2
242895,125179,327660,32684,2
242891,125184,327660,32664,2
242918,125194,327660,32673,2
242927,125186,327660,32675,2
242899,125167,327660,32659,2
242906,125193,327660,32672,2
242902,125189,327660,32668,2
242913,125195,327660,32678,2
242882,125195,327660,32680,2
242890,125177,327660,32663,2
242886,125188,327660,32672,2
242911,125184,327660,32680,2
242906,125179,327660,32686,2
242905,125191,327660,32684,2
242907,125182,327660,32667,2
242897,125179,327660,32680,2
242940,125204,327660,32680,2
242885,125168,327660,32674,2
242985,125230,327660,32677,2
242882,125174,327660,32688,2
242865,125164,327660,32669,2
243001,125206,327660,32669,2
242967,125203,327660,32679,2
242912,125178,327660,32696,2
242843,125144,327660,32661,2
243007,125227,327660,32658,2
242945,125199,327660,32692,2
242869,125165,327660,32673,2
242957,125210,327660,32679,2
242934,125189,327660,32684,2
242887,125166,327660,32675,2
243012,125223,327660,32672,2
242820,125135,327660,32703,2
242925,125203,327660,32670,2
243067,125252,327660,32683,2
242990,125209,327660,32699,2
242815,125143,327660,32705,2
242784,125119,327660,32664,2
242944,125203,327660,32663,2
242841,125157,327660,32673,2
243213,125281,327660,32665,2
242871,125169,327660,32720,2
242969,125190,327660,32668,2
242970,125188,327660,32687,2
242993,125204,327660,32696,2
242964,125180,327660,32693,2
243050,125221,327660,32691,2
242973,125199,327660,32697,2
243013,125197,327660,32691,2
242985,125194,327660,32691,2
243032,125204,327660,32686,2
242987,125203,327660,32706,2
242969,125197,327660,32680,2
242999,125200,327660,32686,2
242980,125205,327660,32681,2
243004,125215,327660,32681,2
242997,125194,327660,32695,2
242960,125194,327660,32699,2
242983,125189,327660,32679,2
243014,125220,327660,32681,2
242989,125221,327660,32699,2
242981,125203,327660,32700,2
243010,125220,327660,32686,2
242984,125216,327660,32700,2
243002,125208,327660,32692,2
242992,125210,327660,32686,2
243005,125211,327660,32692,2
242991,125205,327660,32689,2
242997,125227,327660,32680,2
242991,125215,327660,32691,2
243007,125201,327660,32698,2
242961,125215,327660,32688,2
243017,125221,327660,32695,2
242995,125216,327660,32696,2
242998,125190,327660,32688,2
242977,125203,327660,32685,2
242985,125212,327660,32691,2
243024,125217,327660,32701,2
242998,125220,327660,32689,2
243034,125219,327660,32701,2
243009,125213,327660,32685,2
243016,125224,327660,32687,2
243007,125208,327660,32694,2
242989,125207,327660,32711,2
243010,125220,327660,32697,2
243014,125229,327660,32691,2
242985,125210,327660,32687,2
243018,125222,327660,32696,2
243010,125232,327660,32703,2
242993,125198,327660,32690,2
243009,125240,327660,32703,2
242981,125223,327660,32686,2
243011,125230,327660,32693,2
243011,125244,327660,32694,2
242992,125221,327660,32698,2
243033,125234,327660,32697,2
242996,125215,327660,32693,2
242987,125228,327660,32699,2
243004,125236,327660,32698,2
243033,125237,327660,32699,2
243011,125239,327660,32690,2
243011,125225,327660,32696,2
243004,125231,327660,32696,2
243020,125242,327660,32691,2
242996,125212,327660,32715,2
243017,125234,327660,32696,2
243022,125235,327660,32699,2
243037,125247,327660,32689,2
243017,125231,327660,32688,2
243019,125240,327660,32690,2
243010,125228,327660,32688,2
243042,125254,327660,32698,2
243022,125249,327660,32698,2
243050,125239,327660,32690,2
243030,125235,327660,32702,2
243025,125236,327660,32711,2
243020,125219,327660,32693,2
243025,125249,327660,32700,2
243024,125249,327660,32696,2
243077,125276,327660,32703,2
243078,125269,327660,32718,2
243061,125248,327660,32700,2
243001,125221,327660,32715,2
243040,125245,327660,32691,2
243006,125223,327660,32705,2
243045,125230,327660,32695,2
243036,125240,327660,32701,2
243077,125266,327660,32706,2
243029,125232,327660,32711,2
243048,125224,327660,32691,2
243004,125220,327660,32708,2
243036,125249,327660,32695,2
242985,125215,327660,32708,2
243053,125256,327660,32708,2
242925,125205,327660,32713,2
243048,125239,327660,32676,2
243078,125264,327660,32704,2
243075,125262,327660,32714,2
243018,125247,327660,32696,2
243070,125261,327660,32698,2
243044,125238,327660,32708,2
243050,125248,327660,32678,2
243040,125251,327660,32695,2
243018,125235,327660,32704,2
243039,125230,327660,32702,2
243064,125267,327660,32697,2
243052,125243,327660,32707,2
243039,125249,327660,32707,2
243055,125250,327660,32713,2
243046,125246,327660,32694,2
243113,125263,327660,32703,2
243019,125232,327660,32713,2
243071,125252,327660,32695,2
243045,125270,327660,32710,2
243179,125293,327660,32702,2
242953,125190,327660,32735,2
242847,125164,327660,32688,2
243178,125322,327660,32673,2
242862,125179,327660,32730,2
243077,125281,327660,32685,2
243071,125263,327660,32710,2
242795,125143,327660,32708,2
243067,125248,327660,32676,2
243041,125250,327660,32698,2
242949,125214,327660,32698,2
243016,125240,327660,32699,2
243057,125257,327660,32698,2
243026,125252,327660,32706,2
243019,125242,327660,32699,2
242973,125230,327660,32698,2
243118,125295,327660,32699,2
242946,125228,327660,32707,2
243048,125261,327660,32699,2
243001,125257,327660,32709,2
243078,125280,327660,32702,2
242942,125203,327660,32704,2
242993,125233,327660,32703,2
243038,125255,327660,32707,2
243025,125261,327660,32696,2
243015,125235,327660,32699,2
243014,125248,327660,32701,2
243030,125259,327660,32702,2
243016,125247,327660,32701,2
242983,125243,327660,32715,2
242910,125200,327660,32705,2
243054,125266,327660,32688,2
243007,125252,327660,32697,2
243046,125267,327660,32701,2
243040,125252,327660,32701,2
243003,125245,327660,32702,2
243032,125258,327660,32690,2
243037,125249,327660,32706,2
243037,125258,327660,32714,2
243051,125275,327660,32699,2
243051,125260,327660,32707,2
243054,125241,327660,32707,2
242996,125236,327660,32695,2
243047,125264,327660,32706,2
243022,125247,327660,32705,2
243065,125270,327660,32708,2
243014,125257,327660,32712,2
240802,124603,327660,32460,2
241023,124728,327660,32443,2
241109,124752,327660,32459,2
240921,124654,327660,32475,2
241064,124720,327660,32444,2
240971,124670,327660,32462,2
240990,124668,327660,32445,2
240989,124662,327660,32454,2
240977,124662,327660,32447,2
240983,124670,327660,32447,2
240979,124642,327660,32456,2
240967,124638,327660,32458,2
240988,124633,327660,32453,2
241218,124733,327660,32451,2
240855,124586,327660,32475,2
241012,124646,327660,32447,2
240894,124588,327660,32453,2
241455,124831,327660,32443,2
240866,124576,327660,32496,2
240976,124611,327660,32434,2
240916,124586,327660,32453,2
240919,124610,327660,32442,2
240949,124588,327660,32441,2
240906,124579,327660,32450,2
240964,124581,327660,32447,2
240936,124578,327660,32443,2
240960,124602,327660,32443,2
240930,124585,327660,32447,2
241003,124595,327660,32446,2
241170,124689,327660,32454,2
240811,124533,327660,32474,2
240987,124582,327660,32421,2
240794,124494,327660,32456,2
240993,124602,327660,32422,2
240932,124568,327660,32448,2
240921,124556,327660,32445,2
240882,124531,327660,32451,2
240970,124577,327660,32443,2
241086,124621,327660,32436,2
240767,124499,327660,32465,2
240752,124487,327660,32410,2
240990,124567,327660,32425,2
240921,124550,327660,32442,2
240946,124563,327660,32431,2
240914,124559,327660,32445,2
240941,124552,327660,32417,2
240949,124558,327660,32445,2
240922,124548,327660,32439,2
240941,124553,327660,32436,2
240893,124523,327660,32443,2
240940,124562,327660,32444,2
240931,124544,327660,32451,2
240934,124539,327660,32440,2
240896,124538,327660,32432,2
240920,124546,327660,32435,2
240914,124557,327660,32439,2
240963,124562,327660,32439,2
240909,124546,327660,32456,2
240917,124526,327660,32445,2
240909,124541,327660,32433,2
240999,124579,327660,32435,2
240898,124537,327660,32442,2
240923,124548,327660,32437,2
240921,124533,327660,32456,2
240936,124545,327660,32438,2
240919,124527,327660,32453,2
241033,124601,327660,32435,2
241053,124596,327660,32464,2
240863,124524,327660,32461,2
240991,124563,327660,32444,2
241290,124698,327660,32470,2
241209,124674,327660,32495,2
240941,124534,327660,32478,2
241181,124655,327660,32442,2
240967,124569,327660,32472,2
240943,124544,327660,32446,2
240951,124559,327660,32434,2
240915,124530,327660,32439,2
240914,124537,327660,32436,2
240962,124559,327660,32448,2
240909,124542,327660,32460,2
240931,124541,327660,32433,2
240912,124542,327660,32430,2
240953,124570,327660,32442,2
240941,124552,327660,32438,2
240953,124550,327660,32451,2
240919,124536,327660,32455,2
240940,124558,327660,32440,2
240960,124558,327660,32445,2
240927,124564,327660,32449,2
240937,124567,327660,32442,2
240939,124547,327660,32446,2
240931,124546,327660,32442,2
240917,124541,327660,32439,2
240938,124545,327660,32433,2
240921,124549,327660,32452,2
240939,124546,327660,32449,2
240928,124543,327660,32448,2
240920,124544,327660,32445,2
240908,124539,327660,32434,2
240938,124547,327660,32440,2
240958,124559,327660,32432,2
240922,124544,327660,32441,2
240949,124560,327660,32436,2
240965,124563,327660,32447,2
240907,124532,327660,32456,2
240874,124513,327660,32439,2
241023,124601,327660,32435,2
240976,124562,327660,32465,2
240947,124552,327660,32458,2
240966,124555,327660,32437,2
240951,124541,327660,32449,2
240944,124548,327660,32448,2
240926,124544,327660,32446,2
240938,124542,327660,32443,2
240945,124556,327660,32444,2
240974,124550,327660,32452,2
240944,124563,327660,32460,2
241017,124592,327660,32448,2
240942,124540,327660,32454,2
241135,124634,327660,32447,2
240852,124502,327660,32471,2
240823,124495,327660,32429,2
240954,124553,327660,32415,2
240934,124561,327660,32441,2
240959,124554,327660,32447,2
240965,124546,327660,32436,2
240921,124535,327660,32449,2
240955,124550,327660,32453,2
240928,124551,327660,32451,2
240970,124573,327660,32436,2
240964,124543,327660,32454,2
240869,124537,327660,32442,2
240907,124518,327660,32434,2
240954,124555,327660,32430,2
240877,124522,327660,32445,2
240939,124568,327660,32441,2
240944,124555,327660,32449,2
241071,124598,327660,32446,2
240939,124546,327660,32462,2
241068,124603,327660,32448,2
241013,124580,327660,32462,2
240993,124573,327660,32446,2
240996,124575,327660,32456,2
240964,124571,327660,32448,2
240918,124536,327660,32444,2
240973,124574,327660,32448,2
240927,124538,327660,32457,2
240793,124487,327660,32459,2
241107,124629,327660,32433,2
240953,124551,327660,32457,2
241351,124726,327660,32454,2
240524,124329,327660,32501,2
241316,124680,327660,32395,2
241169,124623,327660,32500,2
241382,124705,327660,32475,2
241223,124621,327660,32508,2
241301,124665,327660,32487,2
241258,124662,327660,32494,2
241289,124659,327660,32481,2
241227,124639,327660,32486,2
241295,124667,327660,32494,2
241200,124638,327660,32485,2
241266,124647,327660,32485,2
241247,124650,327660,32488,2
241263,124654,327660,32482,2
241232,124647,327660,32487,2
241249,124662,327660,32481,2
241330,124678,327660,32490,2
241367,124704,327660,32494,2
241310,124677,327660,32505,2
241418,124706,327660,32485,2
241253,124635,327660,32497,2
241257,124654,327660,32490,2
241289,124666,327660,32490,2
241253,124654,327660,32487,2
241268,124651,327660,32472,2
241238,124648,327660,32498,2
241264,124641,327660,32477,2
241290,124669,327660,32484,2
241222,124625,327660,32493,2
241273,124651,327660,32491,2
241240,124649,327660,32488,2
241267,124652,327660,32481,2
241324,124663,327660,32485,2
240991,124540,327660,32491,2
241254,124642,327660,32463,2
241320,124680,327660,32483,2
241285,124673,327660,32493,2
241235,124636,327660,32481,2
241329,124686,327660,32487,2
241221,124642,327660,32492,2
241278,124660,327660,32490,2
241263,124655,327660,32497,2
241234,124631,327660,32489,2
241174,124615,327660,32479,2
241318,124673,327660,32465,2
241184,124605,327660,32486,2
241379,124722,327660,32463,2
241280,124652,327660,32509,2
241346,124706,327660,32497,2
241234,124651,327660,32492,2
241349,124703,327660,32480,2
241103,124580,327660,32486,2
241243,124655,327660,32469,2
241302,124684,327660,32491,2
241229,124628,327660,32493,2
241282,124665,327660,32479,2
241287,124656,327660,32485,2
241167,124632,327660,32487,2
241328,124687,327660,32479,2
241241,124643,327660,32497,2
241289,124665,327660,32481,2
241333,124682,327660,32493,2
241278,124644,327660,32492,2
241263,124649,327660,32476,2
241262,124649,327660,32479,2
241408,124722,327660,32501,2
240942,124526,327660,32516,2
241432,124739,327660,32458,2
240737,124409,327660,32518,2
241495,124766,327660,32410,2
241217,124631,327660,32515,2
241314,124677,327660,32496,2
241324,124674,327660,32488,2
241271,124651,327660,32484,2
241353,124678,327660,32487,2
241310,124674,327660,32499,2
241331,124676,327660,32482,2
241293,124668,327660,32496,2
241375,124699,327660,32482,2
241307,124674,327660,32495,2
241310,124667,327660,32499,2
241310,124681,327660,32498,2
241294,124663,327660,32483,2
241303,124663,327660,32489,2
241278,124645,327660,32490,2
241297,124662,327660,32487,2
241277,124661,327660,32497,2
241281,124692,327660,32482,2
241294,124663,327660,32502,2
241292,124664,327660,32489,2
241292,124657,327660,32491,2
241303,124662,327660,32489,2
241288,124662,327660,32491,2
241361,124691,327660,32495,2
241293,124669,327660,32501,2
241321,124687,327660,32488,2
241274,124667,327660,32499,2
241304,124677,327660,32483,2
241348,124692,327660,32492,2
241277,124661,327660,32501,2
241284,124664,327660,32483,2
242265,125111,327660,32484,2
242727,125338,327660,32607,2
240970,124554,327660,32682,2
241179,124654,327660,32436,2
241098,124600,327660,32485,2
241093,124603,327660,32470,2
241153,124621,327660,32471,2
241129,124625,327660,32480,2
240578,124387,327660,32469,2
241262,124665,327660,32403,2
241083,124594,327660,32482,2
241103,124579,327660,32459,2
241233,124663,327660,32472,2
241182,124621,327660,32482,2
241211,124658,327660,32486,2
241179,124625,327660,32486,2
241182,124632,327660,32465,2
241197,124628,327660,32472,2
241187,124636,327660,32478,2
241180,124636,327660,32472,2
241194,124625,327660,32486,2
241207,124649,327660,32473,2
241186,124636,327660,32480,2
241194,124650,327660,32486,2
241208,124637,327660,32479,2
241126,124623,327660,32472,2
241116,124612,327660,32473,2
241217,124663,327660,32478,2
241321,124712,327660,32471,2
241266,124665,327660,32490,2
241198,124646,327660,32487,2
241158,124633,327660,32469,2
241253,124672,327660,32485,2
241173,124632,327660,32491,2
241158,124624,327660,32486,2
